Flows:0-0
0 0 0 0 0 0 1 2 0 0 1 0 0 1 3 2 1 0 1 0 0 1 0 0 0 0 1 8 2 1 0 0 0 1 2 0 1 0 0 0 0 1 0 0 0 0 2 6 5 4 15 14 0 0 0 0 0 1 0 1 1 0 0 0 3 1 6 1 0 1 1 0 2 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 2 0 0 1 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 1 1 5 2 2 1 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 2 0 0 9 2 4 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 11 4 1 9 7 9 3 3 3 0 1 1 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 5 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 2 0 1 5 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 1 9 8 11 28 19 8 2 5 3 0 1 1 1 1 0 0 0 0 0 1 
0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 9 2 12 10 5 2 2 2 0 1 1 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 1 3 0 0 5 0 1 0 2 2 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 4 5 3 0 8 5 20 5 6 4 0 1 0 1 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 3 2 2 0 1 0 1 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 5 3 7 4 8 3 0 1 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 1 2 1 4 7 0 1 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1 1 2 2 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 1 0 0 0 0 0 0 1 1 2 1 2 2 18 8 6 4 0 0 0 0 3 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 6 8 3 2 0 0 0 0 2 0 
0 0 1 1 0 0 0 1 0 0 0 0 0 0 2 1 1 0 0 0 1 0 0 0 0 0 0 2 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 1 2 4 6 2 7 3 0 0 0 0 0 0 0 1 0 2 0 0 7 6 50 2 0 1 1 0 16 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 4 2 1 1 1 1 3 0 1 2 1 2 2 7 2 6 1 3 2 11 11 5 4 4 1 3 3 3 0 1 1 1 4 5 1 3 4 4 2 1 8 1 2 2 2 9 7 6 3 7 4 1 1 3 0 0 4 1 4 1 1 1 0 3 2 5 0 0 2 2 2 2 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 2 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 5 1 1 2 3 13 2 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 4 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 4 4 13 1 0 0 0 0 14 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 2 1 5 6 3 2 0 1 0 1 0 0 0 0 0 0 3 
Flows:1-1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 2 2 0 1 2 2 0 0 2 0 1 1 3 6 3 0 1 1 3 7 3 1 0 0 1 4 1 0 0 0 0 2 1 0 1 1 3 1 0 3 0 0 0 1 5 3 4 1 3 1 0 0 1 0 0 2 1 3 0 1 0 0 2 0 3 0 0 0 1 1 1 0 
0 1 0 2 0 1 2 5 1 1 2 0 3 1 8 9 3 1 4 1 4 6 3 1 2 0 3 3 1 0 1 0 0 3 4 1 1 2 3 1 0 4 0 0 0 1 4 4 3 2 4 3 0 1 1 0 0 2 2 2 1 1 1 0 1 0 3 0 0 0 2 1 1 0 
0 1 1 2 0 1 4 3 0 2 2 1 2 3 10 3 6 2 3 1 4 5 4 2 1 0 1 4 3 1 0 0 0 2 4 0 0 2 1 1 0 4 0 0 0 1 4 3 6 2 5 3 0 0 1 0 0 2 2 2 1 1 0 0 2 1 2 0 0 0 1 1 1 0 
