Flows:0-0
2 0 0 1 0 0 1 2 0 0 1 0 1 1 2 1 2 1 3 1 2 2 1 0 0 1 0 1 3 2 1 0 0 0 0 4 5 1 2 1 2 0 0 4 0 0 0 1 3 4 3 1 3 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 1 0 
4 1 1 2 0 0 1 3 0 0 1 0 1 1 5 3 6 5 3 2 4 4 2 1 0 0 0 1 3 5 1 0 0 0 0 5 8 0 1 2 1 1 0 3 0 0 0 0 3 4 4 2 4 1 0 0 1 0 0 1 1 2 0 1 0 0 0 0 1 2 0 0 0 0 1 0 1 1 
1 0 0 0 0 0 1 1 0 0 0 0 0 0 3 2 2 1 2 1 3 2 1 0 0 0 0 2 2 3 1 0 0 0 0 3 4 1 1 1 0 0 0 1 0 0 0 0 2 3 3 1 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 
2 2 1 1 0 1 1 3 0 1 2 1 3 2 7 4 5 1 3 2 9 9 6 4 1 2 1 5 4 5 0 0 1 0 0 2 3 0 2 1 2 1 0 5 0 0 0 1 4 5 6 2 6 4 1 1 1 0 0 2 1 2 0 2 1 1 0 1 1 4 0 0 0 1 2 1 1 2 
5 3 3 3 1 3 4 7 1 2 6 3 6 5 15 9 10 3 8 5 13 18 11 8 1 5 1 8 10 9 1 0 2 1 1 6 7 2 4 5 6 3 2 10 1 2 1 2 12 11 14 5 12 7 2 3 4 1 0 6 3 7 1 3 3 3 0 4 2 10 1 1 1 1 4 2 3 3 
1 1 1 1 0 0 1 2 0 1 2 1 1 2 5 4 3 1 2 1 5 7 5 4 0 3 0 3 2 2 0 0 0 0 0 1 2 0 0 1 1 0 0 2 0 0 0 0 2 2 1 1 2 1 0 1 0 0 0 1 1 1 0 1 0 1 0 1 0 2 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 3 1 3 0 1 1 0 0 0 0 1 1 2 1 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 1 1 0 1 1 1 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 2 2 2 1 0 0 0 0 2 3 4 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 2 2 1 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 
