Flows:0-0
0 0 1 3 0 1 2 6 1 0 2 0 3 3 10 3 3 1 2 1 3 4 2 1 0 2 0 0 1 2 1 0 0 0 0 0 2 2 0 1 1 1 1 0 2 0 0 0 0 2 2 2 1 2 1 0 0 1 0 0 2 1 2 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 
1 3 2 1 0 1 2 5 0 1 2 1 2 1 8 3 5 1 3 1 8 9 6 3 0 2 0 0 3 3 2 0 0 1 0 0 2 2 1 1 2 2 1 0 4 0 0 0 1 4 4 4 1 3 2 0 0 2 0 0 2 1 3 0 1 1 1 0 2 1 3 0 0 0 0 0 1 1 1 1 
0 1 1 2 0 1 2 3 0 1 3 1 2 2 7 4 3 3 5 3 4 10 4 1 0 2 0 0 2 5 4 1 0 0 0 1 3 5 1 2 3 3 2 0 7 0 1 0 1 6 5 7 3 7 3 0 1 2 1 0 3 2 3 0 2 2 1 0 1 0 5 0 0 0 0 0 1 1 2 1 
1 0 0 1 0 0 1 1 0 0 1 0 1 1 2 1 3 1 3 1 1 2 0 0 0 0 0 0 2 2 2 1 0 0 0 0 4 5 1 2 1 1 1 0 3 0 0 0 0 3 3 3 1 3 2 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
1 1 1 1 0 0 1 2 0 0 1 0 1 1 5 3 4 4 4 2 4 3 1 1 0 0 0 0 1 3 4 2 0 1 1 0 6 7 0 1 2 1 1 0 4 0 0 0 0 3 4 4 2 3 2 0 0 1 0 0 1 0 2 0 1 0 0 0 1 1 3 0 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 1 2 1 2 1 2 2 1 0 0 0 0 0 1 1 3 0 0 0 0 0 3 4 0 1 0 0 0 0 1 0 0 0 0 2 4 3 1 2 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 
0 2 1 1 0 1 1 3 0 0 2 0 1 1 7 4 4 1 3 2 7 8 5 4 0 2 0 0 5 5 4 0 0 1 0 0 2 2 0 1 1 2 1 0 4 0 1 0 1 5 4 6 1 6 4 1 1 2 0 0 2 1 2 0 2 1 1 0 1 1 4 0 0 0 0 1 1 1 1 1 
1 3 2 3 1 2 5 5 1 2 6 2 5 3 13 8 9 2 5 3 9 14 8 5 1 5 1 1 7 8 7 1 0 2 0 0 5 7 2 3 4 4 2 1 10 1 1 1 2 12 10 13 5 10 6 1 2 4 0 1 6 3 6 0 4 3 3 0 4 2 8 1 0 0 0 2 2 3 3 2 
0 1 1 1 0 1 1 2 0 0 1 1 1 2 5 3 3 1 2 1 4 7 4 3 1 2 0 1 2 2 1 0 0 0 0 0 1 2 0 0 1 1 0 0 2 0 0 0 0 2 1 1 1 3 2 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 2 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 3 2 2 1 2 0 0 0 0 0 1 1 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 2 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 2 2 1 0 0 0 0 0 2 2 3 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 2 2 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 3 1 2 2 0 0 0 0 0 0 2 7 6 1 0 1 0 1 4 4 1 0 0 0 0 0 2 0 0 0 0 2 4 3 2 6 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 4 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 2 1 0 0 0 0 0 0 1 2 3 0 0 0 0 0 2 2 0 1 0 0 0 0 0 0 0 0 0 2 3 2 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 3 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 0 1 2 1 1 2 5 1 1 1 0 0 0 0 0 0 1 4 3 2 0 0 1 3 10 11 2 3 4 2 1 0 7 1 1 0 1 7 6 4 2 6 2 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 3 0 0 0 0 0 1 0 1 0 
1 1 1 1 0 1 1 3 0 0 1 0 1 1 4 2 3 3 7 2 2 4 2 1 0 1 0 0 1 5 3 3 0 1 1 2 11 17 2 3 5 4 2 0 7 1 0 0 1 8 6 5 2 6 3 0 0 2 1 0 3 1 2 0 1 1 1 0 2 1 3 0 0 0 0 0 1 1 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 2 1 1 1 0 4 1 0 0 1 4 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 2 2 0 1 1 5 1 0 0 0 4 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 6 10 1 2 6 3 3 1 8 1 1 0 0 7 4 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 2 1 1 0 2 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 3 1 2 0 5 0 0 0 0 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 2 1 1 0 0 0 0 4 5 2 6 3 2 5 2 24 3 4 0 3 20 4 4 1 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 11 2 5 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 5 0 3 0 1 9 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 1 3 7 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 3 4 3 6 2 0 2 0 19 4 4 3 6 45 5 8 1 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 4 0 0 0 0 3 2 8 0 0 
0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 5 3 1 0 2 1 1 4 4 1 2 1 0 0 0 5 1 0 0 1 7 22 19 8 8 3 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 4 0 0 0 1 1 3 1 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 3 1 1 1 0 0 0 0 2 0 0 0 1 6 15 22 5 6 2 0 0 0 0 0 1 0 0 0 0 0 0 0 2 1 4 0 0 1 0 1 4 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 2 9 7 5 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 1 0 1 0 
0 0 0 1 0 0 0 2 0 0 0 0 1 0 1 1 1 1 2 0 1 1 0 0 0 0 0 0 1 9 3 1 0 0 0 1 4 3 1 0 0 0 0 0 2 0 0 0 0 3 14 16 10 29 12 0 0 1 0 0 0 1 1 0 0 1 0 0 3 2 13 1 1 3 2 0 2 0 4 0 
0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 5 2 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 2 5 4 3 10 10 0 0 0 0 0 1 0 1 0 0 1 0 0 2 1 4 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 1 0 1 9 1 3 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 10 4 1 8 6 8 0 2 3 2 0 1 0 1 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 4 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 7 5 10 25 12 5 0 2 3 2 0 2 1 1 1 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 2 10 7 5 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 5 2 0 5 4 15 2 3 4 2 0 1 0 1 0 0 0 0 0 0 0 0 3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 5 0 4 5 3 0 1 0 1 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 2 0 1 2 5 0 1 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 1 2 1 2 1 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 1 1 2 13 5 4 2 0 0 0 0 0 0 2 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 5 1 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 2 3 5 1 5 2 0 0 0 0 0 0 0 1 0 1 1 1 1 7 5 38 2 0 1 0 0 1 0 11 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 7 2 2 0 2 2 2 0 2 4 1 3 2 8 4 6 1 3 2 8 8 7 4 0 3 1 1 3 5 4 0 0 1 0 0 2 4 1 3 3 4 2 1 7 0 2 1 2 10 6 7 3 5 4 1 1 1 0 0 3 2 3 0 1 1 2 0 2 1 5 0 0 0 0 1 2 2 2 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 2 7 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 10 1 0 0 0 0 0 0 8 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 3 2 1 0 1 0 0 0 0 0 0 0 0 0 0 2 
Flows:1-1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 1 0 2 3 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 1 1 1 1 0 2 0 0 0 0 3 2 3 1 2 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 2 0 0 0 0 0 1 0 0 0 
0 1 0 1 0 1 2 2 0 1 2 0 2 3 5 2 2 0 2 1 2 4 2 1 0 1 0 0 2 3 2 0 0 1 0 0 2 2 0 2 1 1 1 1 4 1 0 0 1 4 3 4 2 4 3 0 1 1 0 0 2 1 2 0 0 0 1 0 1 0 2 0 0 0 0 0 1 0 0 1 
0 0 0 1 0 0 2 2 0 0 1 0 1 2 5 0 1 0 2 1 1 3 1 0 0 1 0 0 1 2 1 0 0 0 0 0 2 2 0 0 0 0 0 0 2 0 0 0 0 2 3 2 1 3 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 1 1 0 0 1 1 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 1 1 1 1 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 1 0 0 1 0 0 1 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
