Flows:0-0
6 3 4 3 1 3 5 1 1 4 2 2 3 8 13 5 1 4 3 10 13 8 6 3 3 7 5 4 1 0 2 0 1 3 6 0 2 3 4 2 0 6 0 1 1 1 9 7 8 4 7 5 3 2 1 0 4 3 4 2 3 3 0 2 2 6 0 0 3 1 2 3 3 
8 5 10 9 3 9 13 2 4 8 3 6 6 24 27 12 4 8 8 15 20 13 8 6 2 8 10 11 2 0 2 2 2 7 12 2 6 7 9 4 2 17 2 2 1 4 16 17 22 8 13 8 4 6 2 0 9 5 9 5 7 6 0 5 5 12 2 2 3 7 3 5 4 
4 2 4 3 1 3 5 0 4 4 3 3 4 10 14 6 1 3 2 10 15 12 8 6 1 6 3 5 0 0 1 0 1 3 3 1 2 3 3 2 1 4 0 1 0 1 5 4 4 2 6 3 2 2 1 0 3 2 4 2 1 2 0 1 2 2 0 0 1 1 1 1 0 
1 0 2 0 0 0 1 0 0 0 0 1 0 3 4 1 0 0 1 4 4 4 3 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 
0 1 0 0 0 1 2 0 3 4 2 4 2 3 5 1 0 0 0 2 2 3 3 3 1 1 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 2 0 0 1 2 1 3 1 0 0 2 2 4 1 1 1 0 0 0 1 0 0 1 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 2 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 2 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 1 1 0 0 0 0 1 0 3 3 2 0 1 3 3 5 1 0 1 1 2 3 3 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 2 2 2 0 3 3 0 1 0 0 0 0 1 0 0 0 0 1 0 2 0 0 1 0 0 0 1 
1 0 2 2 0 1 2 0 0 0 0 1 1 3 5 2 2 4 2 3 5 2 0 0 0 3 8 6 2 0 2 1 0 4 3 1 1 0 0 0 0 2 0 0 0 0 3 3 4 3 7 4 0 0 0 0 1 1 2 0 0 0 0 1 1 4 0 0 0 1 1 1 0 
1 1 1 1 0 1 1 0 0 0 0 0 0 1 4 2 1 3 2 2 2 1 1 0 0 3 4 4 1 0 1 0 0 2 2 0 1 1 0 0 0 2 0 0 0 0 2 4 2 1 3 2 0 0 0 0 1 1 1 0 0 0 0 0 0 2 0 0 1 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 3 3 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 1 1 0 2 1 0 0 1 0 1 1 2 3 1 3 2 0 2 2 1 0 0 0 0 5 2 4 1 1 2 1 10 10 3 3 3 2 1 0 7 1 1 0 1 7 4 4 2 6 1 0 0 0 0 2 2 1 1 0 0 0 1 1 2 0 0 0 1 2 0 0 
6 1 2 1 0 2 4 0 0 2 0 2 1 5 6 5 5 6 2 4 6 2 0 0 0 1 7 5 3 0 0 2 3 13 16 3 5 5 5 3 0 9 2 1 0 2 8 7 4 2 6 2 1 4 1 1 4 4 3 1 0 1 0 1 2 4 0 0 1 0 1 2 1 
1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 4 4 2 2 3 1 2 0 4 2 0 0 1 4 2 1 2 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 4 6 2 3 2 1 2 2 6 1 0 0 1 5 2 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 
1 0 0 0 0 0 2 0 0 1 0 1 1 1 4 1 0 2 0 2 1 1 0 0 0 0 1 1 0 0 0 2 1 6 13 2 3 10 3 5 1 6 1 1 0 1 8 5 3 1 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 
1 1 0 0 0 1 1 0 0 0 0 1 0 2 4 0 1 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 1 1 3 1 0 3 0 0 0 0 3 2 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 2 1 2 4 2 3 0 7 0 1 0 1 6 2 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 1 0 4 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
2 0 2 1 1 1 3 0 0 1 0 1 1 2 3 2 2 2 0 1 1 0 0 0 0 0 3 1 1 0 1 0 0 5 6 3 8 3 3 8 3 26 6 4 1 2 28 4 5 2 2 1 0 1 0 0 2 2 1 0 0 0 0 1 0 1 0 0 18 2 4 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 0 7 0 1 0 1 12 2 3 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 1 3 5 9 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 9 0 0 
1 0 1 1 0 2 2 0 0 0 0 1 1 3 3 1 2 1 0 1 1 0 0 0 0 0 3 1 1 0 0 1 1 2 4 4 9 3 1 4 2 25 6 11 6 10 60 9 11 2 3 2 0 1 0 0 1 1 1 0 1 1 0 2 1 4 1 1 4 4 12 1 0 
1 0 1 2 0 1 3 0 0 0 0 1 1 2 3 3 2 3 1 2 1 0 0 0 0 0 5 4 1 1 2 1 1 4 5 1 3 1 0 1 0 7 1 0 0 1 8 27 22 10 10 5 0 0 0 0 1 2 1 1 0 0 0 1 0 4 1 1 1 3 2 1 0 
0 0 1 0 0 1 2 0 0 0 0 0 0 1 2 2 0 1 1 1 1 0 0 0 0 0 2 2 1 0 1 1 0 1 1 2 1 0 0 0 0 3 0 0 1 3 7 20 29 5 6 2 0 0 0 0 0 0 0 0 0 0 0 3 2 5 1 2 1 5 2 1 0 
0 0 1 0 0 0 1 0 0 1 0 0 0 2 2 1 1 1 1 1 2 0 0 0 0 1 2 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 0 0 4 12 11 8 9 4 0 0 0 0 1 1 1 1 0 0 0 1 1 3 0 1 1 2 0 1 0 
1 0 2 1 0 1 3 0 0 1 0 0 0 3 3 2 1 2 1 1 3 0 0 0 0 3 11 3 1 0 1 0 2 3 4 1 1 1 1 1 0 4 0 0 0 1 5 18 21 16 35 17 0 0 0 0 0 1 1 0 1 0 0 4 3 14 1 3 2 2 0 5 1 
1 0 1 0 0 1 2 0 0 1 0 1 1 2 2 1 0 1 2 1 2 0 0 1 0 2 8 3 1 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 3 8 5 5 11 10 0 1 0 0 1 0 2 0 1 0 0 2 2 6 1 0 1 2 1 2 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 2 1 4 1 1 1 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 1 3 0 1 10 1 4 2 2 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 13 6 0 10 8 9 1 3 3 0 1 1 1 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 1 2 0 1 3 0 1 0 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 10 6 10 32 15 8 1 4 3 0 2 1 2 0 0 0 0 0 1 1 
0 0 0 0 0 0 1 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8 1 11 9 5 1 1 1 0 1 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 1 2 0 1 3 0 1 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 2 6 3 0 6 4 22 5 5 3 0 2 1 1 0 0 0 0 0 1 3 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 3 1 1 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 2 5 5 8 4 0 2 0 1 0 0 0 0 0 1 3 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 1 2 1 3 6 0 2 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 2 1 1 2 2 1 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 0 0 0 0 0 1 0 2 3 1 1 1 17 9 6 3 0 0 0 0 4 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 6 8 3 2 0 1 0 0 2 0 
0 0 0 0 0 1 2 0 0 0 0 0 0 1 2 1 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 3 6 2 9 2 0 0 0 0 2 1 1 1 1 2 0 7 8 49 3 1 1 2 0 15 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
3 5 2 2 0 1 4 1 0 4 1 2 3 9 4 4 1 3 2 7 10 7 8 4 1 4 4 5 0 0 1 0 0 2 5 1 3 3 4 2 2 9 1 2 2 2 12 8 10 4 5 7 2 2 0 0 4 3 5 1 2 3 0 2 2 4 0 0 0 2 3 2 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 5 0 0 1 3 11 2 4 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 4 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 1 0 5 5 9 2 0 0 0 0 12 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 5 5 3 4 0 1 0 0 0 0 0 0 0 0 3 
Flows:1-1
1 2 3 3 1 2 3 0 1 1 1 0 1 5 9 8 2 5 2 7 9 4 2 1 0 2 2 2 0 0 0 0 0 3 7 0 2 3 2 2 0 5 0 0 0 0 5 3 2 1 3 1 0 1 0 0 2 1 1 0 0 0 0 0 1 3 0 0 0 0 0 1 0 
2 1 1 1 0 1 2 0 0 1 0 1 1 4 7 3 2 2 2 3 4 2 0 1 0 1 3 2 0 0 0 0 0 3 4 1 1 2 2 2 1 4 0 1 0 1 7 6 7 4 3 1 1 1 0 0 3 2 1 1 1 2 0 1 1 4 0 0 0 2 1 1 0 
4 3 0 3 2 2 4 1 2 2 1 2 3 8 9 6 1 3 2 5 9 5 3 3 0 3 3 2 0 0 0 0 0 2 3 1 1 2 4 2 1 6 0 1 0 1 7 4 4 3 3 2 1 2 0 0 2 1 3 1 1 1 0 1 1 2 0 0 0 1 1 1 0 
2 1 2 1 1 3 4 0 1 3 1 1 3 8 3 4 1 2 2 3 6 3 1 2 0 3 3 2 1 0 1 0 1 3 4 0 0 1 3 1 0 3 0 0 0 0 3 5 5 2 4 3 0 1 0 0 2 2 3 0 1 1 0 2 0 3 0 0 0 1 0 1 0 
0 0 0 0 0 1 1 0 1 0 0 0 0 2 2 1 0 1 1 2 2 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 2 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 2 0 3 5 1 0 2 0 3 3 7 2 3 2 2 2 1 4 2 1 2 0 1 2 1 0 0 0 0 0 2 2 0 1 1 1 0 1 2 0 0 0 0 2 2 3 1 1 1 0 1 0 0 2 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
2 0 3 2 2 4 15 3 4 6 1 5 5 11 6 4 2 2 2 2 6 2 0 2 0 2 3 3 1 0 1 0 0 4 5 1 2 2 3 1 0 6 0 1 0 2 4 6 7 3 6 3 2 4 1 0 7 3 5 2 1 3 0 3 1 4 0 0 0 3 1 1 1 
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 4 4 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 2 0 1 1 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 3 0 3 10 1 1 1 2 1 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 6 1 0 6 4 5 1 2 2 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 2 0 3 2 2 2 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 1 4 3 0 1 0 4 4 5 1 1 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 2 4 5 2 4 9 1 0 2 0 3 3 10 8 2 1 1 1 3 8 5 1 1 0 2 2 2 0 0 0 0 0 2 2 0 0 0 0 1 0 3 0 0 0 0 2 3 2 1 2 1 0 1 0 0 2 2 1 0 0 1 0 0 1 2 0 0 0 0 0 1 1 
6 4 4 2 3 5 7 1 3 6 2 3 4 15 12 8 2 6 3 12 18 11 4 5 1 4 4 6 1 0 2 0 1 6 7 1 3 3 8 3 2 12 0 1 1 2 11 11 8 5 8 7 3 2 1 0 7 4 7 2 2 2 0 3 2 6 1 0 0 2 3 3 2 
4 1 4 3 1 6 6 1 2 5 1 5 4 10 14 4 3 5 4 5 10 6 3 3 1 3 8 7 2 0 2 1 1 8 8 2 4 5 5 3 1 11 1 1 0 2 12 8 9 5 8 6 1 2 1 0 6 3 4 2 3 2 0 4 2 8 1 0 0 2 3 3 3 
1 0 1 1 1 1 2 0 0 1 0 1 1 2 3 3 2 2 0 3 3 2 1 0 0 1 2 2 2 0 0 1 0 3 6 1 1 2 2 1 0 3 0 0 0 0 5 4 2 2 2 2 0 0 0 0 1 1 0 0 1 1 0 1 0 2 0 0 0 0 1 0 1 
4 3 2 1 0 1 2 0 1 1 0 1 1 4 5 4 4 5 1 4 6 3 0 1 0 2 3 4 2 0 0 1 0 4 7 1 0 1 1 0 0 2 0 0 0 0 5 4 5 1 4 2 0 1 0 0 1 0 1 1 1 0 0 1 1 3 0 0 0 1 0 1 0 
2 0 0 0 0 0 1 0 0 1 0 0 0 1 2 2 1 2 1 3 2 0 0 0 0 1 1 4 1 0 1 0 0 3 3 0 1 0 1 0 0 1 0 1 0 0 3 3 3 1 3 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
3 2 3 3 1 2 4 1 2 4 1 2 2 8 7 5 1 3 2 8 12 9 5 4 0 5 5 4 1 0 1 0 1 3 3 0 1 2 3 0 1 4 1 1 1 2 4 6 6 1 7 5 1 1 0 0 3 1 3 2 2 1 0 3 1 5 0 0 1 1 0 2 2 
5 4 6 5 3 8 12 2 3 8 3 8 6 24 21 13 4 8 6 14 23 14 8 9 2 7 14 10 1 0 3 2 1 8 8 2 5 5 9 5 2 15 3 3 1 4 14 15 19 8 17 12 4 6 1 0 9 5 9 4 4 5 0 6 3 14 1 1 2 6 3 6 4 
2 2 2 2 1 2 2 0 2 5 2 2 2 11 8 6 1 2 3 9 12 7 5 4 1 5 3 2 0 0 0 0 0 1 4 0 0 1 2 1 0 4 0 1 0 0 3 4 2 2 4 3 2 1 0 0 3 0 3 1 1 1 0 1 1 5 0 0 1 1 1 1 1 
