Flows:0-0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 1 0 0 1 4 0 0 1 0 1 1 2 3 3 4 5 0 2 2 1 1 0 0 0 2 4 5 3 1 1 2 3 14 14 5 3 6 2 3 0 10 1 1 0 1 8 7 7 3 6 3 0 0 2 0 0 3 3 2 1 0 1 0 0 1 3 0 0 0 1 2 1 0 
5 1 2 1 1 2 5 0 1 1 0 2 2 6 5 6 5 8 2 3 6 1 1 1 0 0 2 6 4 3 1 1 2 3 10 20 3 3 5 5 3 0 9 1 1 0 1 9 6 5 3 8 3 0 0 2 1 1 4 2 2 1 1 1 0 2 3 3 0 1 1 1 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 2 6 4 2 3 3 2 2 0 4 1 0 0 0 5 3 3 1 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
1 0 0 0 0 0 1 0 0 0 0 0 0 1 2 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 3 4 1 5 4 1 2 2 5 1 0 0 1 8 3 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 
1 0 1 1 0 2 1 0 0 1 0 1 0 3 3 2 1 1 0 1 3 0 0 0 0 0 0 3 1 1 0 0 0 1 8 14 3 4 9 5 5 3 10 1 1 0 1 11 5 4 3 3 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 1 0 
0 0 1 0 0 0 1 0 0 0 0 0 0 1 5 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 0 2 5 0 1 3 5 2 1 3 0 0 0 1 3 3 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 
0 0 1 1 0 1 0 0 0 1 0 0 0 2 1 1 0 1 0 1 2 0 0 0 0 0 0 1 1 0 0 0 0 1 1 4 1 2 3 3 2 1 6 1 1 0 1 6 3 2 1 2 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 1 1 1 3 0 1 0 0 4 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 1 1 1 3 0 0 1 0 1 1 2 3 3 1 2 0 2 2 0 0 0 0 0 0 2 1 2 0 0 1 1 7 7 5 10 5 4 8 4 32 5 6 1 4 27 5 7 3 4 1 0 0 1 0 0 1 1 2 0 0 0 0 1 0 2 0 0 12 3 6 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 6 0 1 0 1 13 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 3 0 1 3 8 11 1 4 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 2 9 0 0 
0 0 2 0 0 0 3 0 0 1 0 0 0 3 4 3 1 3 0 1 1 0 0 0 0 0 0 2 1 1 0 0 1 2 4 4 3 9 3 1 3 1 31 5 8 7 11 68 8 11 1 3 2 0 0 0 0 0 0 0 1 0 1 0 0 1 2 3 0 1 5 6 11 0 0 
0 0 2 1 0 2 4 0 0 0 0 0 1 3 3 3 1 4 2 2 2 1 0 0 0 0 1 6 4 2 1 2 1 1 6 4 1 4 1 0 1 0 4 1 1 0 1 10 32 25 11 14 7 0 0 1 0 0 1 1 1 1 0 0 0 2 2 6 0 2 1 4 2 1 1 
0 0 1 1 0 1 2 0 0 0 0 0 0 1 3 2 1 1 1 1 1 0 0 0 0 0 1 2 1 0 0 1 0 0 3 3 1 0 1 0 1 0 3 0 0 0 2 9 19 30 7 10 3 0 0 0 0 0 0 0 0 0 0 0 0 2 1 4 1 2 1 7 1 1 0 
0 0 1 0 0 1 1 0 0 0 0 0 0 2 1 1 0 1 1 0 1 0 1 1 0 0 1 3 2 1 0 2 0 0 2 2 1 0 1 1 0 0 3 0 0 0 1 3 12 10 9 10 4 0 0 0 0 0 0 0 1 0 0 0 0 0 1 4 0 1 0 2 1 1 0 
1 0 2 2 0 1 4 0 0 1 0 1 1 2 3 3 2 2 2 3 2 0 0 0 0 0 3 11 4 1 0 1 2 1 6 6 1 1 0 0 1 0 4 0 0 0 1 5 22 24 19 34 20 0 0 1 0 0 1 0 1 1 0 0 0 5 3 15 1 5 1 4 0 4 0 
0 0 1 0 0 1 2 0 0 1 0 1 1 3 4 1 0 1 0 2 2 1 0 1 0 1 1 7 2 0 0 1 0 0 1 2 0 1 0 0 0 0 2 0 0 0 1 2 9 7 7 14 16 0 1 1 0 0 1 1 3 2 0 1 0 3 2 8 1 0 1 1 1 3 0 
0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 0 0 0 1 2 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 3 0 0 2 2 3 1 1 1 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 1 3 0 2 13 2 5 3 3 1 1 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 14 7 2 14 10 10 2 4 2 0 2 1 2 0 0 0 0 0 0 2 
0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 1 6 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 2 0 0 5 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 11 8 12 29 21 11 3 6 4 0 2 2 2 0 0 0 0 0 0 1 
0 0 0 0 0 0 2 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 5 11 2 17 13 7 1 3 2 0 1 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 2 0 0 6 0 1 1 2 2 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 1 3 8 3 0 8 5 20 5 5 4 0 1 0 1 0 0 0 0 0 0 4 
0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 3 4 2 1 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 2 8 7 8 5 0 1 0 1 0 0 0 0 0 1 3 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 3 2 3 3 3 8 0 2 0 1 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 4 1 3 3 1 0 0 0 0 0 1 0 
0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1 1 0 0 0 0 0 1 0 2 2 1 3 1 21 10 7 6 0 0 0 0 5 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 9 6 3 3 0 0 0 0 4 0 
0 0 1 0 0 0 1 0 0 1 0 0 0 1 2 2 1 1 0 1 1 0 0 0 0 0 0 3 1 0 0 0 0 0 2 2 0 0 0 0 0 0 1 0 0 0 1 4 3 9 3 8 3 0 0 1 0 0 2 1 2 1 2 1 0 9 9 55 4 2 0 2 1 20 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
1 4 1 2 1 1 3 1 2 5 1 2 2 8 4 7 1 4 1 7 12 6 5 3 1 1 3 4 4 0 0 1 0 0 2 4 1 4 4 4 3 2 9 0 3 1 4 12 6 10 4 4 5 1 1 3 1 0 4 3 5 2 1 3 0 3 3 5 0 1 2 2 3 4 1 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 3 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 5 0 1 2 6 13 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 5 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 5 6 13 1 0 0 0 0 13 0 
0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 5 6 3 1 0 1 0 1 0 0 0 0 0 0 3 
Flows:1-1
1 2 2 3 1 2 1 0 0 1 0 1 1 4 5 5 2 3 1 4 6 2 1 1 0 0 2 2 1 0 0 1 0 0 3 7 0 1 2 2 0 0 3 0 0 0 0 2 2 2 0 3 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
2 1 2 1 2 1 3 1 1 3 0 1 2 8 10 5 1 2 1 5 7 2 3 2 0 0 2 3 3 1 0 1 0 0 3 5 0 2 3 4 1 1 6 0 2 0 1 6 6 5 3 4 3 1 1 1 0 0 3 1 3 1 1 2 0 2 1 5 0 0 0 2 1 1 2 
2 1 1 2 2 3 4 1 1 2 0 3 2 6 6 3 2 3 2 4 7 3 2 3 0 0 3 3 2 0 0 1 0 0 3 3 0 2 2 4 2 0 6 0 1 0 1 7 3 6 2 5 5 1 1 2 0 0 4 1 3 1 0 1 0 0 1 3 1 0 0 0 1 1 2 
1 1 2 1 2 3 5 1 1 3 1 3 3 9 1 5 2 3 2 4 5 3 1 2 0 0 2 3 3 1 0 1 1 0 3 4 0 1 1 2 1 0 5 0 0 0 0 4 6 5 2 5 3 0 1 1 1 0 3 1 3 1 1 1 0 2 0 3 1 0 0 1 1 1 1 
1 0 1 1 0 0 2 0 0 1 0 1 1 2 2 1 1 1 0 2 3 2 0 1 0 0 0 1 1 0 0 0 0 0 1 3 0 0 1 1 0 0 2 0 0 0 0 2 1 2 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 
1 0 2 2 1 3 7 1 0 3 0 2 3 8 3 2 0 2 1 3 4 2 0 1 0 0 1 1 2 0 0 0 0 0 1 2 1 1 1 1 1 0 1 0 0 0 0 3 2 3 1 3 2 0 0 1 0 0 1 0 2 1 0 0 0 0 0 2 0 0 0 1 0 0 0 
1 1 2 5 2 4 19 3 5 8 2 4 5 13 8 6 2 2 2 4 7 2 1 2 0 0 2 3 3 1 0 1 0 1 4 6 2 2 1 2 2 0 5 0 0 0 1 7 9 8 2 5 4 0 1 5 1 0 7 4 6 2 3 2 0 3 1 4 0 0 0 2 1 1 2 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 3 4 0 1 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 1 3 12 1 2 1 2 2 1 0 0 1 0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 8 2 0 8 4 6 1 2 2 0 1 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 1 0 4 2 2 1 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 2 5 3 0 1 0 3 4 5 2 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
2 1 4 4 2 4 8 2 0 3 0 3 3 11 9 4 1 2 2 5 8 5 1 3 0 0 1 3 2 0 0 0 0 0 2 3 0 0 0 2 0 0 3 0 0 0 1 3 3 2 3 3 2 0 0 1 1 0 2 1 2 1 1 1 0 0 0 1 0 0 1 0 1 0 1 
5 4 4 2 5 5 7 2 2 7 3 4 5 15 9 11 2 5 3 11 17 11 8 5 2 1 7 6 5 1 0 3 0 0 5 7 1 3 6 8 4 2 10 1 2 1 2 11 7 10 5 7 7 1 2 4 1 0 4 4 5 2 4 2 0 3 2 8 1 1 0 4 2 4 2 
4 3 6 3 1 6 9 1 1 4 2 3 5 10 17 7 5 6 4 7 11 8 4 4 1 0 4 7 7 2 0 1 1 1 6 8 1 4 4 7 3 2 12 2 2 1 2 15 9 9 6 11 7 1 1 4 1 0 4 3 5 4 2 3 0 2 2 7 1 0 0 2 3 3 3 
1 0 1 1 0 1 2 0 1 1 0 1 0 3 2 3 1 4 0 3 2 1 0 1 0 0 1 3 3 1 0 1 0 0 6 7 1 2 1 2 1 0 3 0 0 0 0 5 3 3 1 3 2 0 1 1 0 0 2 0 1 0 1 0 0 1 0 3 0 0 0 1 0 0 1 
