Flows:0-0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 5 0 1 0 0 0 7 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 2 1 2 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 4 0 1 0 3 7 11 3 6 0 2 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 2 1 0 1 1 10 0 0 
1 0 1 1 0 1 0 3 0 0 1 0 1 0 3 4 3 1 1 0 1 1 0 0 0 1 0 0 0 2 1 1 0 0 0 2 4 5 4 8 3 2 4 1 30 8 10 1 7 9 67 8 11 2 4 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 6 0 0 6 4 13 1 0 
1 0 2 1 0 0 1 4 0 0 0 0 0 0 3 4 1 2 3 1 1 3 0 0 0 0 0 0 0 4 3 1 0 3 3 1 4 5 2 1 1 1 1 0 5 1 0 0 0 2 9 31 24 12 13 3 0 0 1 0 0 1 1 1 0 0 0 0 1 2 5 0 1 2 4 2 1 0 
0 0 1 1 0 0 0 2 0 0 0 0 0 0 3 3 2 0 1 1 1 1 0 0 0 0 0 0 0 2 1 0 0 1 0 1 2 2 1 1 0 1 1 0 2 0 1 0 0 2 9 20 29 6 9 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 3 3 5 2 1 0 
0 0 1 0 0 0 0 2 0 0 0 0 0 0 2 2 0 1 1 0 1 1 1 0 0 0 0 0 2 4 1 1 0 1 0 0 2 1 1 0 0 1 0 0 2 0 0 0 0 0 3 17 10 9 10 4 0 0 0 0 0 0 0 1 0 0 0 0 0 1 4 0 1 0 1 0 1 0 
3 0 1 1 0 0 1 5 0 0 1 0 1 0 4 3 4 2 2 2 2 2 0 0 0 1 0 0 1 10 2 1 0 1 0 1 5 6 1 1 1 1 1 0 3 0 0 0 0 0 5 20 24 16 36 21 0 0 1 0 0 1 1 2 1 1 0 0 5 3 17 2 5 1 3 0 3 0 
0 0 1 1 0 0 1 1 0 0 1 0 1 0 2 3 1 0 1 0 1 2 0 1 0 1 0 0 1 6 2 0 0 1 0 0 2 1 0 0 0 0 1 0 1 0 0 0 0 1 2 7 5 5 15 15 0 0 1 0 0 1 0 2 1 0 0 0 2 1 7 1 1 2 1 1 2 1 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 2 1 3 2 1 1 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 1 2 1 1 12 1 4 3 3 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 11 6 1 11 7 9 2 3 2 0 1 1 1 0 0 1 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 5 4 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 3 0 1 3 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 11 6 13 31 19 8 3 5 4 0 2 1 2 1 0 0 0 0 0 1 
0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 11 2 12 11 5 1 1 1 0 0 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 2 0 0 4 0 1 1 1 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 3 7 2 0 8 7 21 4 6 4 0 2 0 1 0 0 0 0 0 1 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 2 4 1 2 0 0 0 1 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 2 7 5 7 5 0 1 0 1 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 2 2 3 3 3 7 0 1 0 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 4 1 3 1 2 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 2 0 2 0 0 0 1 0 0 1 0 2 3 1 2 3 20 11 6 5 0 0 0 0 4 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 6 9 4 3 0 0 0 0 2 0 
0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 2 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 3 3 7 2 8 3 0 0 0 0 0 1 0 2 2 2 2 0 9 9 54 4 0 1 1 0 18 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 5 1 3 0 1 1 3 0 1 3 1 3 3 7 4 8 1 3 2 8 11 6 4 1 2 1 1 3 4 3 0 0 1 0 0 3 4 1 3 4 4 3 1 8 1 2 0 2 2 10 6 7 4 7 6 1 2 2 0 0 4 2 5 1 2 3 0 2 3 5 1 2 2 3 3 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 4 0 2 1 1 6 11 2 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 5 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 5 6 12 2 0 0 0 0 14 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 1 6 5 2 2 0 1 0 0 0 0 0 0 0 0 3 
Flows:1-1
2 2 2 3 0 1 1 5 0 0 1 0 0 1 5 4 3 2 3 1 5 5 4 2 0 1 0 0 2 2 3 1 0 0 0 0 3 5 0 1 2 3 0 0 3 0 1 0 0 0 4 3 2 1 4 2 0 0 1 0 0 2 1 2 1 0 0 0 0 0 2 0 0 0 0 1 1 0 
2 1 1 0 1 0 1 2 0 0 2 0 0 2 5 5 3 1 3 2 3 4 3 2 0 1 0 0 1 3 3 0 0 0 0 0 2 3 1 2 3 2 2 1 5 0 0 0 0 1 6 3 6 2 6 2 1 0 2 0 0 1 1 2 1 1 2 0 2 1 6 0 0 0 1 2 0 1 
2 1 1 2 0 1 3 4 0 0 1 0 2 3 6 8 5 1 2 2 4 7 4 2 0 2 0 0 2 3 2 0 0 0 0 0 3 4 1 1 2 2 1 1 5 0 0 0 0 1 5 3 3 2 4 3 0 0 1 0 0 2 2 2 1 0 1 0 1 1 3 0 0 0 1 1 1 1 
1 0 2 2 0 1 4 3 1 1 2 0 1 2 7 4 4 2 3 1 3 6 2 1 0 1 0 0 2 2 4 1 0 0 0 0 2 3 1 1 2 1 1 0 4 0 1 0 0 1 4 3 5 3 5 2 0 0 1 1 0 2 2 2 1 1 1 0 1 1 2 0 0 0 0 0 0 0 
0 1 0 0 0 0 1 2 0 0 1 0 1 1 2 3 2 0 1 0 2 2 2 1 0 2 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 2 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
0 0 1 0 0 0 1 2 0 0 1 0 1 1 4 2 1 0 1 0 1 2 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 1 0 0 2 0 0 0 0 0 2 1 1 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 2 2 0 1 1 6 1 1 2 1 3 2 6 5 2 1 2 1 2 4 2 1 0 1 1 0 1 1 1 1 0 0 0 0 2 2 0 0 1 1 0 0 2 0 0 0 0 0 1 2 3 1 3 1 0 0 1 0 0 1 1 2 1 0 0 0 1 0 1 0 0 0 0 0 0 0 
2 1 2 2 0 2 4 19 2 3 7 1 3 4 11 7 5 1 2 3 3 6 3 2 1 2 0 0 2 4 3 1 0 1 0 0 3 5 0 2 2 1 1 1 5 0 0 0 0 0 5 8 9 2 5 2 0 1 5 3 1 6 3 4 1 1 2 0 2 2 4 1 0 0 1 1 2 1 
0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 3 4 1 1 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
